ID,Gender,Race,Age_at_Release,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
577,1,0,62,0,9,1,1,0,1,2,8,6,3,5,1,2,3,1,0,0,0,1,369.5,0,0,0,0,0.728010825,1.482746955,0,1
647,1,0,54,1,10,1,1,1,0,2,4,2,0,1,3,2,0,2,4,10,0,1,100.7142857,0.357142866,0,0,0,0.372340426,1.036170213,0,0
1115,1,0,29,0,10,1,1,1,0,2,10,6,1,3,5,5,1,2,0,3,0,1,18.35294118,0.05882353,0.05882353,0,0,1,1,0,0
4127,1,0,40,0,9,1,1,0,2,2,6,6,3,3,2,4,3,1,3,0,0,3,111.8333333,0,0,0,0,0,0,0,1
4189,1,0,51,0,7,0,1,2,0,2,10,6,0,3,5,5,0,2,0,1,1,2,53,0,0,0,0,0,0,0,1
6314,1,0,46,0,7,1,1,1,2,2,8,0,1,5,1,1,1,1,4,10,0,3,68.40625,0.03125,0,0,0,0.371859296,0.500571037,0,1
10815,1,0,59,0,3,0,1,3,4,2,7,6,2,1,5,3,1,2,4,7,3,0,56.38888889,0.055555556,0,0,0,0,0,0,0
11751,1,1,22,0,9,1,1,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,497,0.5,0,0,0,1,0.367454728,0,0
13382,1,0,51,0,4,0,1,3,0,2,6,4,0,1,3,4,1,1,0,7,0,2,407.5,0.166666672,0,0,0,0.654396728,0.298773006,0,0
14304,1,0,52,0,5,1,1,0,2,2,5,5,3,0,0,1,0,0,4,0,0,3,127.2857143,0,0,0,0,0.259259259,0.40993266,0,1
20331,1,1,46,1,4,0,1,3,0,2,3,2,1,0,1,1,0,2,4,6,0,2,25.5,0.039999999,0,0,0,0.711372549,0.572941176,0,0
24714,1,1,18,0,8,2,1,3,4,2,1,2,0,1,0,0,1,0,0,0,0,0,56.60869565,0.043478262,0,0.086956523,0.043478262,0,0,0,1
2514,1,0,50,0,8,2,2,3,4,0,4,3,1,1,2,1,0,2,0,0,0,2,57.8,0,0,0,0,0,0,0,1
5556,1,0,51,0,3,0,2,3,0,0,5,6,0,1,3,0,1,2,0,0,0,0,45,0,0,0,0,0,0,0,1
13413,1,0,65,0,6,2,2,3,0,0,5,1,0,0,4,2,0,2,4,10,3,2,75.83333333,0.25,0,0,0,0.214285714,0.802747253,0,0
18926,1,1,47,0,5,1,2,2,2,0,3,2,0,1,0,1,1,0,0,0,0,1,64,0,0,0,0,1,3,0,1
24498,1,1,51,0,4,0,2,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,,,,,,1,2,0,0
683,1,0,26,0,3,1,0,3,3,0,4,1,0,1,1,2,1,1,0,10,0,0,32.5,0,0,0,0,0.5,1,0,1
773,1,0,76,0,9,1,0,1,0,0,7,6,0,2,5,5,2,2,3,1,1,1,21.88235294,0.235294119,0.117647059,0,0,0.975806452,0.981854839,0,0
1280,1,0,75,0,5,0,0,2,1,0,7,6,0,5,3,5,3,1,3,0,0,0,,,,,,0,0,0,0
1995,1,1,29,1,3,0,0,3,0,0,6,6,3,2,5,3,0,2,0,0,0,3,4.5,0,0,0.166666672,0,0,0,0,1
3369,1,0,57,1,6,2,0,2,4,0,4,1,1,2,2,0,2,0,0,0,0,0,82.5,0,0,0,0,0,0,0,1
4205,1,0,49,0,5,0,0,3,1,0,8,5,0,3,5,2,3,2,0,0,0,2,,,,,,1,1,0,1
4877,1,0,33,0,6,2,0,3,0,0,6,6,1,1,5,2,0,2,0,0,0,0,576.5,0,0,0,0,1,1.267129228,0,0
7531,1,0,38,0,5,0,0,0,1,0,4,6,1,5,1,2,3,0,0,0,0,0,,,,,,0,0,0,1
7995,1,0,25,0,4,0,0,3,1,0,5,4,1,5,0,2,3,0,0,0,0,1,,,,,,0.985148515,1,0,1
8604,1,1,22,0,4,0,0,1,0,0,4,6,1,1,4,0,0,2,0,0,0,0,,,,,,0,0,0,1
9168,1,1,43,0,5,0,0,3,1,0,7,3,0,2,5,2,2,2,0,0,0,2,48.2,0,0,0,0,1,1.515560166,0,1
9181,1,1,37,1,6,0,0,1,0,0,5,6,0,2,3,5,0,2,0,0,0,0,32.5,0,0,0,0,0,0,0,1
14239,1,1,21,0,7,2,0,2,0,0,4,5,1,0,5,4,0,2,0,0,0,0,,,,,,0.090225564,1,0,1
15814,1,0,75,0,5,0,0,3,4,0,7,6,2,2,3,5,0,2,0,0,0,2,153.2,0,0,0,0,0.622715405,0.953655352,0,1
16298,1,0,67,0,4,0,0,3,1,0,7,3,0,4,2,3,3,1,0,1,0,0,42.18181818,0.090909094,0,0,0.090909094,0.780172414,1.574353448,0,1
18796,1,1,37,0,4,0,0,3,4,0,7,4,1,5,1,1,2,0,0,0,0,0,29.5,0,0,0,0,1,2,0,0
20557,1,1,48,0,1,0,0,1,1,0,8,6,1,5,2,3,3,1,0,0,0,0,104.75,0,0,0,0,1,2.615155131,0,0
21554,1,1,62,0,4,0,0,1,4,0,5,6,0,3,3,1,2,1,0,0,0,2,,,,,,0.064471879,0.501028807,0,1
22370,1,1,64,1,4,0,0,2,0,0,2,6,0,2,1,3,0,0,0,6,0,0,164.5,0,0,0,0,0,0,0,1
22540,1,0,32,0,5,0,0,1,1,0,2,0,0,2,0,0,2,0,0,0,0,0,86,0,0,0,0,1,1,0,1
22660,1,0,28,0,5,2,0,2,1,0,5,6,0,2,3,2,1,2,3,0,0,0,144.5,0,0.5,0,0,0,0,0,1
25527,1,1,36,0,4,0,0,3,1,0,1,3,0,1,0,0,0,0,2,0,0,3,183,0,0,0,0,0,0,0,1
2164,1,0,54,0,8,2,1,3,1,0,3,4,2,1,3,1,0,2,0,0,0,1,89.4,0,0,0,0,1,0.817114094,0,0
2376,1,0,63,0,7,1,1,3,2,0,3,3,3,0,1,1,0,1,4,10,0,3,25.5,0,0.25,0,0,1,2,0,1
3355,1,0,41,0,4,0,1,0,1,0,8,4,0,5,4,0,3,2,2,0,0,0,,,,,,0,0,0,1
6923,1,1,23,0,7,2,1,2,4,0,5,6,0,2,3,1,0,1,1,0,0,0,273,0,0,0,0,0.97985348,0.668956044,0,1
9023,1,0,42,1,7,2,1,3,2,0,4,3,1,1,3,1,0,2,0,0,0,0,,,,,,1,0.476827676,0,0
12788,1,0,45,0,6,2,1,3,4,0,9,6,2,5,3,2,3,2,0,0,0,3,81,0,0,0,0,0.507936508,1.288359788,0,1
13481,1,0,66,0,5,0,1,0,4,0,4,6,0,3,5,1,2,2,0,0,0,2,,,,,,0,0,0,1
24666,1,1,69,0,5,0,1,0,4,0,2,4,0,0,3,2,0,2,0,5,0,0,148.3333333,0,0,0,0,0.615730337,0.820786517,0,1
3269,1,0,48,0,1,1,2,3,0,3,5,0,0,0,5,2,0,2,0,0,0,0,,0.052631579,0,0,0,,,0,0
3341,1,0,37,1,6,1,2,3,2,3,1,0,1,0,0,0,0,0,0,0,0,2,,0.142857149,0,0,0,,,0,0
6365,1,0,56,1,6,2,2,3,2,3,3,0,1,2,0,0,1,0,0,0,0,1,48,0,0,0,0,1,1,0,1
12007,1,0,36,0,5,1,2,3,2,3,1,0,1,0,0,0,0,0,0,0,0,1,45.75,0,0,0,0,1,0.798360656,0,0
13445,1,1,51,0,4,0,2,3,2,3,2,2,1,1,1,0,0,1,0,0,0,0,355,0,0,0,0,0.907746479,0.25721831,0,0
14719,1,1,44,0,4,1,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,1,516,0,0,0,0,1,1.061773256,0,0
19323,1,0,38,0,4,0,2,3,0,3,1,1,1,0,1,0,0,1,0,0,0,1,,0,0,0,0,0,,0,0
20670,1,0,32,0,7,0,2,3,2,3,0,4,0,0,1,0,0,1,0,0,0,1,77.30434783,0.086956523,0,0,0,0.715410574,0.410854893,0,0
477,1,0,72,0,7,2,0,1,1,3,3,6,0,1,4,3,1,2,0,0,0,2,72,0,0,0,0,1,2,0,1
863,1,0,36,0,9,1,0,2,1,3,3,1,1,2,0,1,2,0,4,9,3,0,94.375,0.375,0.125,0,0,1,0.483774834,0,0
2292,1,0,42,1,10,1,0,0,2,3,2,0,0,1,0,0,1,0,4,0,0,2,130.8333333,0.166666672,0,0,0,0.715923567,0.465286624,0,1
3275,1,0,73,0,6,2,0,3,2,3,2,2,3,0,1,0,0,1,2,0,0,1,510.5,0,0,0,0,0.970617042,1.073212537,0,1
3314,1,0,59,0,10,1,0,1,1,3,9,2,0,5,1,5,3,1,0,0,0,1,53.83333333,0.166666672,0,0,0,0.73374613,1,0,1
3386,1,0,56,0,7,2,0,2,0,3,7,6,0,1,5,1,0,2,0,0,0,0,,,,,,0,0,0,0
5946,1,0,29,0,8,2,0,0,2,3,2,1,0,2,0,0,1,1,0,2,0,3,471,0,0,0,0,0.936305732,3.101910828,0,1
6325,1,0,55,0,7,1,0,0,2,3,2,2,1,1,2,1,1,1,0,6,0,0,215,0,0,0,0,0.346511628,0.424709302,0,0
6390,1,1,39,0,4,1,0,2,4,3,4,4,0,0,0,2,0,0,4,6,0,1,44,0,0,0,0,0.998484848,0.553409091,0,0
7686,1,0,69,0,7,2,0,1,2,3,2,2,3,0,0,1,0,0,0,0,0,0,43.6,0,0,0,0,1,2.513188073,0,0
7884,1,0,61,1,7,1,0,3,2,3,4,2,1,2,1,1,0,1,0,0,0,0,209.25,0,0,0,0,0.997610514,0.436379928,0,0
9922,1,0,76,0,7,0,0,3,2,3,4,6,2,0,1,4,0,2,1,0,0,1,,,,,,1,1,0,1
11271,1,0,66,0,7,0,0,3,0,3,8,6,1,1,5,2,0,2,0,0,0,1,,,,,,0,0,0,0
12247,1,0,76,1,6,1,0,1,3,3,4,1,2,2,1,1,0,1,4,10,3,1,12.6,0.100000001,0.033333335,0,0,0.494708995,0.966269841,0,1
13609,1,0,30,0,8,0,0,2,0,3,10,4,2,0,5,5,0,2,0,0,0,1,437,0,0,0,0,0.113272311,0.417906178,0,1
15665,1,0,74,0,7,1,0,1,2,3,10,1,3,4,1,1,1,0,0,0,0,0,41.4,0,0,0,0,0,0,1,1
19282,1,0,49,0,4,1,0,2,2,3,1,1,0,0,0,0,0,0,4,10,0,1,,0,0,0,0,,,0,0
19352,1,1,36,0,5,0,0,2,2,3,4,0,1,3,0,0,1,0,0,0,0,1,112.3529412,0,0,0,0,0.837696335,0.382460733,0,0
20364,1,0,26,0,9,1,0,3,1,3,4,3,1,1,4,2,0,1,0,0,0,0,79.35,0,0,0,0,0.289855072,0.460302457,0,1
21754,1,0,20,0,4,0,0,3,0,3,1,0,0,0,1,0,0,0,4,10,0,3,,0.01369863,0.02739726,0,0,,,0,0
24106,1,0,69,0,5,0,0,2,1,3,10,6,2,5,2,4,3,2,4,0,0,0,,,,,,0,0,0,1
24287,1,0,39,0,6,2,0,0,2,3,2,0,1,1,0,0,1,0,3,0,0,0,50.33333333,0.095238097,0,0.047619049,0,0.580889309,0.345553453,0,0
532,1,0,68,0,6,2,1,3,0,3,3,3,1,0,4,2,0,2,4,0,0,2,,0.06666667,0,0,0,0,,0,0
840,1,0,37,0,6,2,1,3,0,3,2,6,1,0,1,2,0,1,0,0,0,1,72.3,0,0,0,0,1,0.757780083,0,0
2427,1,0,69,0,6,0,1,3,0,3,4,1,0,1,4,0,0,2,0,0,0,3,,0,0,0,0,,,0,0
2808,1,0,65,1,8,0,1,2,0,3,4,2,1,1,1,1,0,0,0,0,0,0,95.07142857,0,0,0,0,0.196844478,0.274417731,0,0
2813,1,0,23,1,8,1,1,0,2,3,3,0,2,1,0,0,0,0,0,0,0,0,88.4,0,0,0,0,0.352941176,0.826357466,0,1
6281,1,0,50,1,6,1,1,3,2,3,9,4,3,2,0,5,1,0,4,0,0,0,,,,,,0,0,0,0
6474,1,0,40,0,6,0,1,0,0,3,9,3,0,0,5,5,0,2,0,1,0,2,,,,,,0.375545852,0.398744541,1,1
9729,1,1,54,0,6,1,1,2,4,3,10,3,3,0,0,1,0,0,4,10,1,2,,0.015151516,0,0,0,,,0,0
10495,1,0,60,0,5,0,1,3,0,3,3,3,1,1,3,1,0,2,2,10,3,0,48.14285714,0.06122449,0.06122449,0,0,0.678253497,0.774162781,0,0
12460,1,1,57,0,3,1,1,0,2,3,4,2,1,2,1,2,1,0,0,0,0,0,24.77777778,0,0,0,0,1,2,0,1
13555,1,0,54,0,7,1,1,1,3,3,6,4,3,2,1,3,1,1,0,8,0,0,37.25,0,0,0,0,0,0,0,1
13679,1,0,19,0,6,2,1,2,0,3,3,1,0,1,3,0,1,1,4,9,3,1,,0.217391297,0,0,0,,,0,0
13955,1,0,53,0,8,0,1,3,4,3,10,6,2,3,4,5,1,1,0,0,0,0,,,,,,0.755073148,0.172369042,0,0
13963,1,1,64,0,9,1,1,2,2,3,5,6,2,3,0,3,0,1,0,0,0,0,,,,,,0.7470726,0.855386417,0,1
15266,1,1,19,0,4,1,1,1,3,3,4,0,0,0,0,2,0,0,0,1,0,0,62.75,0,0,0,0,0.900398406,1.455179283,0,0
15727,1,0,45,0,7,2,1,2,1,3,3,2,2,2,0,1,0,0,0,0,0,0,22.83333333,0,0,0,0,0.051094891,1,0,0
15886,1,1,40,0,7,2,1,3,0,3,3,0,1,0,1,1,0,0,0,0,0,1,267.25,0,0,0,0,0,0,0,1
16305,1,0,21,0,9,0,1,0,1,3,6,2,0,5,0,1,3,0,0,0,0,1,123.3333333,0,0,0,0,0.009009009,0.329054054,0,1
18442,1,0,44,1,5,0,1,1,2,3,7,6,3,2,0,2,2,0,4,0,0,1,60.25,0,0,0,0,0,0,0,1
23602,1,0,76,0,6,1,1,0,3,3,5,2,0,1,2,3,0,2,4,6,3,0,111.7272727,0,0,0,0.090909094,0,0,0,0
4865,1,1,32,0,8,2,2,2,1,1,8,6,0,5,0,2,3,0,1,0,0,2,,,,,,0.275423729,0.773834746,0,1
19944,1,1,56,0,3,0,2,3,0,1,2,1,0,0,2,0,0,0,0,0,0,1,561,0,0,0,0,0.236185383,0.325534759,0,1
375,1,0,24,0,9,0,0,1,1,1,10,3,1,5,3,1,3,1,0,0,0,0,120.6666667,0,0,0,0.166666672,0,0,0,1
651,1,0,36,0,4,0,0,2,0,1,5,5,0,0,3,2,0,2,0,6,1,0,57.4,0,0,0,0,0.773519164,0.636324042,0,1
2035,1,0,66,0,6,0,0,3,0,1,4,6,3,0,5,2,0,2,0,0,0,1,91,0,0,0,0,1,0.668956044,0,0
2213,1,1,55,0,1,2,0,0,1,1,10,6,1,5,2,2,3,1,4,10,0,3,24.25806452,0,0.032258064,0,0,1,2.914228723,0,1
2430,1,0,28,0,8,2,0,2,0,1,10,4,1,3,5,1,2,2,1,0,0,1,243.6,0,0,0,0,0.369458128,0.599753695,0,1
3976,1,0,68,0,10,1,0,1,0,1,10,4,0,5,5,3,1,2,4,4,1,0,44.30769231,0,0.07692308,0,0,1,0.634114583,0,1
4571,1,1,33,0,7,2,0,2,0,1,10,3,1,5,2,2,3,1,0,0,0,0,,,,,,0,0,0,0
8784,1,0,73,0,7,2,0,3,0,1,8,6,0,0,5,3,0,2,4,3,0,3,27.8,0,0,0,0,1,1,0,1
10689,1,1,40,0,5,1,0,3,2,1,6,3,1,4,0,1,2,0,0,0,0,0,197,0,0,0,0,1,1.854060914,0,0
19108,1,0,31,0,4,0,0,1,1,1,2,0,0,2,0,0,1,0,4,0,0,0,,,,,,0,0,0,0
21725,1,0,62,0,5,1,0,1,4,1,1,0,0,0,0,0,0,0,4,10,1,0,73.28571429,0.142857149,0,0,0,0.938596491,0.711988304,0,0
22510,1,0,34,0,7,2,0,0,1,1,4,1,0,3,0,1,2,0,0,0,0,0,,,,,,1,2,0,0
24495,1,1,58,0,5,0,0,0,1,1,3,4,1,1,1,0,1,0,0,3,0,0,270.5,0,0,0,0,0.634011091,0.337569316,0,0
25311,1,1,60,0,6,2,0,2,1,1,6,3,3,1,2,1,1,1,0,0,0,1,236.4,0,0,0,0,0.224196277,0.309010152,0,1
356,1,1,20,0,4,0,1,0,0,1,4,6,2,1,1,5,1,1,3,0,0,1,75.83333333,0,0,0,0,0.353846154,2.408241758,0,1
551,1,0,68,0,5,1,1,1,4,1,5,6,3,2,4,3,2,2,0,4,0,0,82.5,0,0,0,0,1,2,0,0
2704,1,1,40,0,4,1,1,2,2,1,5,6,1,4,0,4,3,0,0,0,0,0,45.33333333,0,0,0,0,0.854779412,0.671415441,0,0
3294,1,0,41,0,10,1,1,3,1,1,9,3,0,4,2,4,2,2,0,10,2,0,112.75,0,0.25,0,0,0.911308204,1.619733925,0,1
3331,1,0,36,0,10,1,1,0,2,1,3,1,1,2,0,0,2,0,0,3,3,1,,,,,,0.281306715,0.331442831,1,1
5736,1,1,55,0,2,0,1,3,2,1,3,4,1,0,3,0,0,0,0,10,0,0,52.11764706,0,0,0,0,0.978555305,0.41224605,0,0
6977,1,0,19,0,9,1,1,2,2,1,10,6,3,4,3,5,2,2,2,0,0,3,17.81081081,0,0.081081077,0,0,1,1.108497724,0,0
9032,1,1,61,0,3,1,1,3,2,1,2,0,2,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,,0,0
11652,1,0,68,0,4,1,1,3,2,1,3,5,3,2,0,0,1,0,4,3,0,1,88,0,0,0,0,0.686363636,0.553409091,0,0
12449,1,0,55,0,6,2,1,1,1,1,5,5,0,2,3,2,1,2,0,0,0,1,,,,,,0.130718954,0.341036415,0,1
13135,1,1,19,0,6,2,1,3,0,1,8,3,3,0,3,5,0,2,0,0,0,2,,,,,,0,0,0,1
13416,1,0,45,0,3,0,1,1,4,1,5,6,3,4,2,3,1,1,2,0,0,2,,,,,,0,0,0,1
21871,1,0,58,0,4,1,1,3,3,1,4,3,2,1,1,1,1,1,0,10,0,1,104.5,0,0,0,0,0.894736842,1,1,0
22073,1,0,71,0,8,2,1,2,1,1,10,1,2,5,5,5,3,1,3,0,0,1,,,,,,0.996309963,0.449261993,0,1
22483,1,1,72,0,6,2,1,3,0,1,4,3,0,1,3,1,0,2,0,0,0,1,213,0,0,0,0,0.941314554,0.857394366,0,1
25342,1,0,37,0,3,1,1,2,2,1,3,3,3,0,0,0,0,0,0,0,0,0,211.5,0,0,0,0,1,1.726950355,0,0
760,1,0,70,0,6,2,2,1,1,2,4,3,0,1,4,2,1,2,0,0,0,0,75.8,0,0,0,0,1,1.927440633,0,0
10587,1,0,55,0,6,1,2,2,1,2,6,5,1,5,0,0,3,0,0,4,1,2,413,0,0,0,0,0.202179177,0.442191283,0,1
1078,1,0,58,0,10,1,0,0,4,2,9,6,1,3,5,5,2,2,0,0,0,0,166.5,0,0,0,0,1,1,1,1
1701,1,1,57,0,6,0,0,2,0,2,5,1,1,0,5,3,0,2,2,10,1,0,61.17647059,0,0,0.05882353,0,0.976923077,0.351201923,1,1
3900,1,0,40,0,8,2,0,3,0,2,9,1,1,1,5,2,1,1,0,0,0,1,43.5,0,0,0,0,1,1,0,1
7661,1,1,69,0,6,2,0,0,0,2,9,6,2,0,5,5,0,2,1,6,1,1,28.85714286,0.142857149,0,0.142857149,0,1,2,0,1
7918,1,1,73,0,7,2,0,0,4,2,10,6,0,5,3,3,3,1,4,0,0,1,15.33333333,0.083333336,0.166666672,0,0.166666672,0.972826087,1,0,1
8032,1,1,35,1,8,2,0,0,1,2,10,6,3,5,2,5,3,1,0,1,1,0,,,,,,1,2,0,1
13770,1,0,58,0,7,2,0,3,0,2,10,6,3,5,5,5,3,2,0,0,0,2,187.3333333,0,0,0,0,1,1.62477758,0,0
15102,1,0,25,0,9,0,0,2,0,2,4,6,1,0,4,0,0,1,0,0,0,2,79.9,0.200000003,0,0,0,0.96620776,0.914267835,0,1
21107,1,1,32,0,6,2,0,0,2,2,10,6,3,5,1,5,3,0,1,1,0,0,24.5,0,0,0,0,0,0,0,1
24187,1,0,29,0,10,1,0,2,2,2,8,0,1,5,1,1,3,2,1,6,0,2,89.4,0.100000001,0,0,0,1,2.042785235,0,1
565,1,1,48,0,4,0,1,0,2,2,9,2,3,4,2,1,3,0,0,0,0,0,,,,,,0.248987854,0.73937247,0,1
1883,1,0,56,0,6,0,1,0,1,2,10,6,3,5,2,5,3,1,3,1,1,0,146.6363636,0,0,0,0.090909094,0,0,0,1
2395,1,0,24,0,10,1,1,3,0,2,5,0,0,2,3,1,1,2,0,0,0,3,244.4,0.200000003,0,0,0,0.159574468,0.597790507,0,1
4606,1,1,22,0,6,2,1,2,1,2,10,6,3,4,0,5,2,0,0,0,0,0,106.75,0,0,0,0,1,3.421545667,0,1
12327,1,0,19,0,6,2,1,3,1,2,7,6,3,2,3,0,1,1,0,0,0,2,103,0,0,0,0,1,1.519764216,0,1
13415,1,0,21,0,6,0,1,2,1,2,10,6,0,1,5,1,0,2,0,0,0,2,,0,0,0,0,0,0,0,0
22878,1,0,31,0,7,2,1,0,1,2,8,6,2,5,3,0,3,2,0,0,0,3,184,0,0,0,0,0,0,0,1
2301,1,0,41,0,3,0,2,3,1,0,10,6,1,5,5,4,3,2,0,0,0,0,202.5,0,0,0,0,0,0,0,1
2554,1,1,48,0,4,0,2,2,0,0,1,6,1,1,1,2,0,1,0,0,0,0,63.5,0,0,0,0,0,0,0,0
18096,1,1,53,0,4,0,2,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,,,,,,1,2,0,0
500,1,0,26,0,8,0,0,0,1,0,6,2,1,4,1,1,1,0,2,0,0,1,,,,,,0.622222222,1,1,1
572,1,0,58,0,3,0,0,2,0,0,5,4,0,0,5,0,0,2,0,10,0,0,187,0.5,0,0,0,1,1.953208556,0,0
670,1,0,22,0,3,0,0,3,0,0,6,6,3,3,1,4,3,1,2,0,0,0,40,0,0,0,0,1,2,0,0
3348,1,0,73,0,3,0,0,2,1,0,5,2,1,5,0,1,2,0,0,0,0,2,138.5,0,0,0,0,0,0,0,1
3412,1,0,44,0,3,0,0,0,1,0,10,4,2,5,1,5,3,1,0,0,0,1,,,,,,0.774647887,1,0,1
4741,1,0,31,0,3,0,0,3,4,0,3,1,0,1,3,0,0,2,3,0,0,0,57.52,0,0,0,0,0.985396384,0.507997218,0,0
5650,1,0,49,0,4,0,0,3,0,0,6,1,0,2,2,0,1,1,0,0,0,0,101.6,0,0,0,0,0.036745407,0.239665354,0,0
7491,1,0,30,0,5,1,0,1,4,0,10,6,3,5,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,1
10261,1,0,43,0,6,2,0,1,0,0,4,6,0,1,5,1,0,2,0,0,0,0,261,0,0,0,0,0.275862069,0.699712644,0,1
13042,1,0,54,0,7,2,0,3,4,0,10,6,3,3,5,3,1,2,1,0,0,1,45.75,0.25,0.25,0.25,0.25,1,1,0,1
16370,1,0,34,0,4,0,0,3,0,0,4,6,1,1,4,2,2,2,0,0,0,1,40.85714286,0.071428575,0,0,0,0.891608392,1.915646853,0,0
22594,1,0,27,0,3,1,0,3,4,0,7,4,0,2,0,2,1,0,0,3,0,0,47.5,0,0,0,0,1,2,0,0
22910,1,1,58,0,8,2,0,0,1,0,10,6,0,5,1,4,3,1,3,10,2,3,70,0.142857149,0,0,0,0,0,0,0
412,1,1,50,0,3,0,1,3,0,0,9,6,2,0,4,2,0,2,0,0,0,0,76.4,0,0,0,0,0.958115183,0.956151832,0,1
599,1,1,35,0,3,0,1,3,1,0,5,6,0,2,1,3,1,1,4,3,2,1,18.91111111,0.044444446,0,0,0.022222223,0.444183314,0.42920094,0,1
4070,1,0,33,0,7,2,1,3,4,0,9,3,1,4,2,3,2,0,0,0,0,0,203,0,0,0,0,0,0,0,1
5495,1,1,70,0,5,0,1,1,1,0,6,6,2,3,3,0,1,2,0,2,0,0,93,0,0,0,0,0.801075269,1,0,1
5553,1,0,27,0,3,1,1,3,2,0,1,4,1,0,0,0,0,0,0,0,0,0,117,0,0,0,0,1,2,0,1
13399,1,0,49,0,9,0,1,1,4,0,10,6,2,4,5,3,3,1,0,3,2,1,56.2,0.200000003,0,0,0,0.286476868,1.299822064,1,1
871,1,0,74,0,4,0,2,2,4,3,8,6,0,2,4,5,2,2,0,7,0,0,68.22580645,0,0,0,0,0.756501182,0.863475177,0,0
3137,1,0,62,0,8,2,2,3,2,3,4,0,1,1,2,0,1,1,0,0,0,0,103.1428571,0,0,0,0,1,0.505886427,0,0
3298,1,0,73,0,5,0,2,3,2,3,1,0,1,0,0,0,0,0,4,0,0,0,,0,0,0,0,,,0,0
4241,1,0,41,0,9,0,2,3,1,3,5,2,1,3,3,0,3,1,0,10,1,3,9.886792453,0.113207549,0,0,0,1,1.394083969,0,0
7489,1,0,19,0,9,1,2,1,1,3,9,0,0,5,0,2,3,0,0,0,0,3,11,0,0,0,0,1,1,0,1
8594,1,0,55,0,6,2,2,3,0,3,5,3,0,3,4,0,0,2,0,0,0,3,116.2941176,0.05882353,0.117647059,0,0,0.809307031,0.369499241,0,0
9925,1,0,34,0,4,1,2,3,2,3,2,1,3,0,0,0,0,0,0,0,0,0,89.35714286,0,0,0,0,0.999200639,0.291966427,0,0
18067,1,0,43,0,8,2,2,3,0,3,4,3,0,0,5,0,0,2,0,0,0,0,326.5,0,0,0,0,0,0,0,1
20516,1,1,72,0,4,1,2,3,3,3,1,1,2,0,0,0,0,0,0,7,0,0,97.5,0,0,0,0,1,2,0,0
752,1,0,51,1,6,1,0,2,1,3,6,6,3,5,1,1,3,1,2,0,0,3,2.625,0,0.125,0,0,0.904761905,1,0,1
1566,1,0,66,0,5,0,0,3,0,3,8,6,0,0,5,4,0,2,0,0,0,0,,0.5,0,0,0,0.596569724,0.136185682,0,0
2030,1,1,71,0,9,0,0,0,1,3,5,0,0,1,2,2,1,1,4,0,0,1,28.91176471,0.029411765,0,0.029411765,0.029411765,0,0,0,1
3299,1,0,64,0,10,1,0,3,2,3,1,0,1,0,0,0,0,0,0,0,0,3,168.5,0,0,0,0,0.048071217,0.216765579,0,1
6444,1,0,24,0,7,1,0,3,2,3,5,2,3,0,2,1,0,1,0,0,0,3,792.5,0,0,0,0,0.830283912,0.460883281,0,0
8692,1,0,29,0,10,1,0,0,0,3,9,3,0,1,5,4,0,2,0,4,0,1,149.25,0.375,0,0,0,0.440536013,0.305904523,0,1
9603,1,1,58,0,6,2,0,0,1,3,5,4,0,1,4,2,1,1,0,0,0,0,87.5,0,0,0,0,0.285714286,1,0,1
17807,1,0,61,0,4,1,0,3,2,3,2,2,1,0,0,0,0,0,3,0,0,1,,,,,,0,0,0,1
3203,1,0,64,0,7,1,1,0,1,3,7,4,2,2,0,5,2,0,3,1,0,1,18.54545455,0,0,0,0,0.617647059,2,0,1
3241,1,0,67,0,8,1,1,0,2,3,4,1,2,0,1,0,0,1,2,10,0,0,156.1666667,0.333333343,0.166666672,0,0,0.342582711,0.389807898,1,1
4097,1,0,30,0,4,0,1,1,2,3,10,6,3,5,4,3,2,2,3,0,0,1,112.3333333,0,0,0,0,0.454005935,0.541913947,0,1
6079,1,0,49,0,6,2,1,1,2,3,2,0,1,1,0,0,1,0,0,0,0,3,47.75,0,0,0,0,1,2,0,1
9688,1,0,26,0,5,1,1,0,2,3,2,0,1,0,0,0,0,0,0,0,0,1,78.27777778,0,0,0,0,0.985805536,0.518452803,0,0
